,height_cm,weight_kg,id,path_to_images
2682,185.42,90.909,215043,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{05953846-A5D0-4C55-8C11-0DF57055FC28}01s.jpg
2683,187.96,85.0,215079,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{5EA7A07F-2A87-4C1E-AD83-DE86D5E058D1}01s.jpg
2684,170.18,56.818,215206,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{E375AADA-3C86-4DDF-9A24-9CDB4E1CFF6C}01s.jpg
2685,162.56,60.909,215879,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{E0CC6431-2724-4D5C-8C69-6416089595E3}01s.jpg
2686,180.34,79.545,215892,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{1A56091C-229D-4BFC-BC8D-B38DCCBE1C75}01s.jpg
2687,149.86,38.182,215899,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{DE07E866-D317-4A0A-BC1B-FCED364EE3FF}01s.jpg
2688,160.02,61.364,199451,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{0A7F7859-B029-42DD-87B8-1A15D30BFA94}01s.jpg
2689,167.64,75.0,215931,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{40E61A0D-4FD0-499F-9366-A26D2D8A0829}01s.jpg
2690,170.18,63.636,215946,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{8B7B1056-BE2F-48E8-9633-38617C4FDFF3}01s.jpg
2691,175.26,81.818,216114,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{18DF5146-DB9E-4B54-B28E-D674FAC80E1D}01s.jpg
2692,172.72,88.636,216132,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{79AB39AA-FAF4-4EBD-A3A2-B8D3A0DF0B5F}01s.jpg
2693,177.8,75.0,216148,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{ACFFB475-CA0A-45B1-8380-19B957A12F65}01s.jpg
2694,172.72,86.364,216165,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{21A46C37-72AC-4228-9A4E-16C7158F7B41}01s.jpg
2695,175.26,84.091,216916,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{ECF19F0B-810A-4770-B77E-E1DD8A080D4E}01s.jpg
2696,165.1,56.818,216919,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{6FDA95DC-3140-461D-AB76-D9C307399AFC}01s.jpg
2697,187.96,95.455,216985,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{03D4EDE8-64A3-4D5B-9698-1F73D803732A}01s.jpg
2698,160.02,71.818,216993,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{237913D9-38EB-4ABB-B1CA-62859CD9E89D}01s.jpg
2699,187.96,106.818,217114,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{0B2E5CB4-2E90-451D-93A4-473F39E9D9F7}01s.jpg
2700,160.02,61.364,217152,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{ED7BB35E-52F4-40C0-93BD-0F1B2E3D1BC2}01s.jpg
2701,162.56,64.545,217280,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{4A111715-BB5C-4AE5-A784-7308768D94C1}01s.jpg
2702,167.64,55.455,218025,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{3DF5A97D-8F46-4E6F-BF56-E6FD70502DBE}01s.jpg
2703,167.64,62.727,218042,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{01C242FD-6048-44A2-9665-144FC12F6BCB}01s.jpg
2704,162.56,81.818,218211,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{6896B784-22DB-4520-A70B-06221D706EB5}01s.jpg
2705,187.96,104.545,167307,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{4F33FB93-0B4B-4339-AA0F-03CE38374D93}01s.jpg
2706,170.18,87.273,218327,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{15A3F15F-79BA-46A7-999D-C44B5C087D46}01s.jpg
2707,167.64,83.636,218539,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{CB997C30-D7A5-4CA2-8933-57CF4995BA8A}01s.jpg
2708,167.64,59.091,218808,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{25C4B9CB-EB72-47B3-95C5-489D445A0042}01s.jpg
2709,157.48,65.909,218930,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{CF7D5B09-39CB-42B2-9A9C-59517BF2183E}01s.jpg
2710,180.34,81.364,218938,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{948D9D9F-F118-4076-AEC6-D50147A76A57}01s.jpg
2711,172.72,75.0,218951,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{F16ED84A-4D32-4249-82F7-3A683AA26F36}01s.jpg
2712,177.8,85.0,218972,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{7876A181-1785-4252-BA45-B23ED221EECC}01s.jpg
2713,157.48,61.364,219304,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{598FE762-9490-447D-A481-9A79BEDB99C3}01s.jpg
2714,170.18,72.273,219318,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{EC053CDA-3863-4E87-9865-75802242BCB3}01s.jpg
2715,132.08,27.273,219486,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{C3C7ED4C-3902-440C-9353-5FB1FC97CE42}01s.jpg
2716,167.64,65.909,219529,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{67F3718F-9C62-4CEB-8291-30EFF57DA87A}01s.jpg
2717,175.26,102.273,219551,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{61743BA9-1997-4F97-B6E0-6B29E57D88F1}01s.jpg
2718,185.42,95.0,219555,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{D0E418BC-808F-4FD2-AF31-A3CC38C3BE16}01s.jpg
2719,172.72,59.091,219700,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{34A8C798-A3E8-4B78-89F0-16FC145F96AC}01s.jpg
2720,170.18,50.0,220246,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{84D7E269-C36D-4A92-B1B0-F72ABE91BCF6}01s.jpg
2721,175.26,60.0,220297,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{8F844520-1A52-47A3-B4DC-DD77AFA874F6}01s.jpg
2722,175.26,88.636,220382,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{81A18413-62C8-4870-81A4-F6EBB6C8F043}01s.jpg
2723,165.1,63.182,220420,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{2CFB709E-8F8E-4A92-B8ED-53CA37B9C5EA}01s.jpg
2724,195.58,102.273,220951,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{D325723A-D69C-44B7-95BA-2E20EF519C3C}01s.jpg
2725,165.1,59.091,220974,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{C9C3F56F-A4C1-4F68-BB9F-1267375EBB6E}01s.jpg
2726,162.56,54.545,221078,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{789750D5-BF84-46DE-B337-F2540F340303}01s.jpg
2727,162.56,69.545,221113,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{7B2ED22F-AAA9-4391-AB30-0A8065492A8D}01s.jpg
2728,175.26,67.273,221447,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{33575148-71B7-44AF-964C-826A8D0422AF}01s.jpg
2729,187.96,94.545,221691,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{F5A8CA8B-E6E3-446B-BDE3-3F743240723E}01s.jpg
2730,170.18,59.091,221695,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{134BA3F3-C8F2-49F3-8A30-746209A4034F}01s.jpg
2731,172.72,72.727,221915,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{8F387E2C-03C1-4FC5-A6F7-C10BFABEAC9B}01s.jpg
2732,160.02,59.091,222164,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{458790B8-6B33-4CE3-B6DC-DB07ADF0279A}01s.jpg
2733,165.1,55.455,222370,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{2025AA1B-718E-4F34-9804-EE1260917678}01s.jpg
2734,165.1,68.182,222379,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{4693C86E-DC91-45D0-980A-2B4D466C0795}01s.jpg
2735,180.34,83.636,223306,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{5A94384E-53E5-487D-93E8-C4A80471D0F5}01s.jpg
2736,180.34,65.909,223340,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{F8CF8E94-73D2-42BB-B427-DC83093BDA33}01s.jpg
2737,175.26,75.0,223436,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{DDDC0996-59B4-49F6-AB2A-52F14C75111F}01s.jpg
2738,177.8,77.273,223443,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{35FF828D-411E-45D9-8206-93FF33D2E6F6}01s.jpg
2739,167.64,68.182,223775,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{333062DF-CF73-4F1C-8EAC-A8804C32EE1B}01s.jpg
2740,182.88,88.636,223995,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{A4CB9E70-170C-4F03-8288-806D2D2E1D26}01s.jpg
2741,165.1,56.818,224020,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{6CC28801-4FC7-4A4B-AEBC-C3B5B48397A2}01s.jpg
2742,175.26,69.545,144927,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{8FC5D069-4AD9-4F31-A639-7B0D8FAE0AD7}01s.jpg
2743,177.8,102.273,224540,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{FE707238-2B47-4BC9-98AD-808E2D929C9F}01s.jpg
2744,177.8,79.545,224559,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{BA9C2981-24A1-4029-B80F-27D2A675E756}01s.jpg
2745,172.72,102.273,224627,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{90B80A0D-8609-43B6-875B-808210920CD0}01s.jpg
2746,177.8,97.727,224641,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{5D3EE321-ED46-4A8E-8359-A70362C65E5E}01s.jpg
2747,177.8,80.0,224648,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{554B9F67-F02A-49F6-94B2-7C5DD988AC68}01s.jpg
2748,175.26,64.545,224706,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{D5FD1099-85D7-4298-B30E-A4A9195690D0}01s.jpg
2749,175.26,86.364,224910,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{A2AB117D-2B67-41F4-AAFD-4A06683D313B}01s.jpg
2750,167.64,63.636,224926,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{669409F0-2BC1-4BAA-8437-771939E006AA}01s.jpg
2751,154.94,49.091,224927,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{239487CE-B836-45CB-B9E8-9ACF6755D56E}01s.jpg
2752,180.34,62.727,224942,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{F946D2E3-02D6-4793-868B-C078B9CE4E79}01s.jpg
2753,162.56,75.0,224997,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{2F7BF1E8-69D7-48C8-AC70-29D2AEEB3ABE}01s.jpg
2754,175.26,90.909,225008,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{E54BB44C-9ED8-4A9C-98D9-310AF5E09B9A}01s.jpg
2755,180.34,118.182,225169,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{8C1DFF7F-4DF3-491F-8DFE-3B13EBD6A599}01s.jpg
2756,175.26,70.455,225170,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{4CC70809-0D26-4167-A61E-FC71F12BBDD2}01s.jpg
2757,154.94,61.364,225185,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{9C4B2AE7-B341-4192-9F92-F17DC2D7982B}01s.jpg
2758,175.26,90.455,197319,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{41BB30DF-8D0D-441F-A981-270AB080F854}01s.jpg
2759,172.72,70.455,225409,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{FDA746FD-4FE5-4832-B4B2-C7CBD2FFF346}01s.jpg
2760,160.02,54.091,225411,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{D198857D-B190-4EE6-B1A3-691F44D7347A}01s.jpg
2761,157.48,56.364,225608,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{9D5C0E5C-475F-4A16-9CE1-C60AC5BBCB87}01s.jpg
2762,187.96,95.455,225918,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{77A3DC0E-1B22-4C59-AD45-F08A2DA6E091}01s.jpg
2763,154.94,59.091,226311,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{7C0B553F-7B9D-42AB-927F-3A3AB45C8177}01s.jpg
2764,162.56,64.545,217280,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{E5759AF7-AA7D-47C3-A556-15C91F79002A}01s.jpg
2765,175.26,75.0,226815,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{5E64AE1E-B3F1-4301-98EC-6C986ABF019C}01s.jpg
2766,165.1,77.273,227299,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{F91E6940-1B51-4A79-8964-CCF1EDD9BE83}01s.jpg
2767,177.8,93.182,227304,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{07FC1C5D-C2F5-4655-B870-30738AAA15E6}01s.jpg
2768,182.88,100.909,227365,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{CE0EA661-DE63-4CB3-86E5-D424BA5A250F}01s.jpg
2769,175.26,77.727,227617,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{D27BF9AF-A2EF-4C25-B19C-2D0E9B5A1E21}01s.jpg
2770,157.48,50.0,228386,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{5AFEA043-98BA-483F-8791-585344C7DBAD}01s.jpg
2771,172.72,63.636,228392,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{619BBA92-EAFC-42B8-8464-C1C8A30A7001}01s.jpg
2772,175.26,72.727,228602,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{52E14022-7A79-4A4D-AB5E-97E3CBFEC0BD}01s.jpg
2773,165.1,70.909,228804,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{3E64EC21-862E-4696-AA3F-A5B1870A98DC}01s.jpg
2774,177.8,108.182,228853,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{3A4022E8-E3FB-4752-9939-E89EF9262454}01s.jpg
2775,162.56,54.545,229343,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{F98DA25E-1930-48F8-A700-475007F4C420}01s.jpg
2776,160.02,64.091,229800,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{68CE9063-6C90-4C0D-82D9-8ACA0751EAFC}01s.jpg
2777,187.96,81.818,229882,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{C8E64B6B-CBC6-432A-BCFC-D78E18CAA325}01s.jpg
2778,162.56,58.636,229893,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{7EFA7530-94D9-4F94-BC0C-060733758662}01s.jpg
2779,172.72,81.818,230300,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{80A21EAE-3FDB-4079-81D1-033F4A9D3516}01s.jpg
2780,165.1,60.909,230322,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{60C65126-0827-47A5-8071-500443566CA7}01s.jpg
2781,162.56,66.364,230770,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{D3C86298-E22E-4D90-9DD5-F99E1B42FCF5}01s.jpg
2782,162.56,54.545,221078,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{37759920-7038-43DC-BA56-245A8C6A92E7}01s.jpg
2783,172.72,85.455,230816,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{D2184673-D5D3-4EF9-9156-B5805F340A14}01s.jpg
2784,177.8,75.0,230908,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{2ABBE0A9-2A9D-491A-B192-9403CB2E7BCD}01s.jpg
2785,165.1,77.273,231230,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{3E28B291-B041-4A4C-9939-531E8EEF710F}01s.jpg
2786,177.8,79.545,231402,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{DC0C8392-41DB-4281-AA5A-8A0449D59E35}01s.jpg
2787,157.48,47.727,231530,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{2E67E01B-15B1-4F53-A05C-4F4FE81A5AC8}01s.jpg
2788,177.8,73.636,231964,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{407A15C9-8C75-400F-8C0A-0B605D72B3AB}01s.jpg
2789,157.48,54.545,231969,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{66219C97-A015-4DE5-82EB-6C3AF5DB7E74}01s.jpg
2790,162.56,65.909,231997,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{7AF6D817-E1D5-4011-98CF-E319B81BBA70}01s.jpg
2791,167.64,65.909,232008,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{8AF3419E-E71D-460F-97E7-BB3A74359D58}01s.jpg
2792,154.94,66.818,232149,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{B70931A9-47FE-488A-8ABC-8C416C19A21E}01s.jpg
2793,167.64,60.455,232246,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{4ECE1F17-2AC9-4B5E-8FB7-29344CF0E0B9}01s.jpg
2794,160.02,59.091,222164,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{A07E020D-32BB-44B1-807C-9B97F11706B1}01s.jpg
2795,167.64,55.0,232633,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{02A41FF2-B8A3-459E-9015-4801BCBD2C53}01s.jpg
2796,167.64,65.909,232645,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{6E63D4CC-7C23-48D4-BEFC-0344F8255D5D}01s.jpg
2797,154.94,59.091,232821,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{597D1484-AEB9-4023-8154-F43B67262623}01s.jpg
2798,167.64,86.364,232851,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{88DB9425-065D-47E4-B9AD-82A5C4DAFB26}01s.jpg
2799,175.26,74.091,232975,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{AF8D89E9-68B0-4765-AD89-501BCCB2E9B0}01s.jpg
2800,157.48,50.0,232993,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{FA56A024-18E2-48B6-BA33-51D48DBA9AE5}01s.jpg
2801,160.02,62.727,233193,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{9F03250C-57A4-4755-B557-D6C6B2847CCB}01s.jpg
2802,175.26,96.818,233527,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{0105F368-55BA-40C3-9943-9B1500C5C64A}01s.jpg
2803,165.1,63.636,233573,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{17B8A950-D5D1-4540-922E-340E089553FA}01s.jpg
2804,172.72,81.818,164174,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{E5B8D4F8-1C35-40BF-A990-03D139B75034}01s.jpg
2805,177.8,104.545,233663,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{BCBCA860-D9E5-401F-9CF6-8ED44ECA6031}01s.jpg
2806,177.8,75.0,233823,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{4A2BBBCF-C5C0-4213-B834-C2EDF17F911F}01s.jpg
2807,160.02,65.0,233844,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{2718A166-9D56-42A1-A345-97FA56C71345}01s.jpg
2808,167.64,68.182,223775,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{167BF2DD-59A1-463D-8179-FD6FBABD41AC}01s.jpg
2809,167.64,65.909,234349,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{0D7BC148-7CDF-47BF-91E6-980A7E485B05}01s.jpg
2810,180.34,89.545,234372,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{D6E99BE9-BF4A-46B4-85FF-B76C37C3AACA}01s.jpg
2811,175.26,57.273,234584,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{A0B18C03-0DD7-4301-9C48-3DDF9DC30D15}01s.jpg
2812,165.1,68.182,222379,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{E3596C12-4461-4EA2-B3AA-FACD0F6AD329}01s.jpg
2813,172.72,68.182,235068,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{4EF0B758-5D19-4A85-A392-DDD5400FB2A9}01s.jpg
2814,177.8,86.364,235083,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{8452864F-1070-4A9D-81FA-3035F397CA5A}01s.jpg
2815,162.56,56.364,235107,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{D912F1D6-8AF2-4216-899B-89AFD7CBAF9B}01s.jpg
2816,170.18,101.818,235311,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{B9D2A7FE-4A3C-4E6F-B4C2-796EA48188ED}01s.jpg
2817,172.72,70.455,235328,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{0A0E3012-FC17-4E78-9A4A-A6018C2427C3}01s.jpg
2818,175.26,81.818,235339,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{0A0776A8-9D7C-427F-B655-DF465D3E0A1F}01s.jpg
2819,170.18,70.455,235356,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{B9A58E20-C14E-482C-963D-E324EA1383A4}01s.jpg
2820,165.1,81.818,235536,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{C7609F89-F873-4E2C-B820-631CE8C23873}01s.jpg
2821,167.64,75.0,235538,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{83AD64C1-3773-4E97-9027-DF7DD1C6F6D4}01s.jpg
2822,203.2,88.636,236123,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{DA608BB4-CCFA-4DC0-9C0D-F0CC806D7B18}01s.jpg
2823,172.72,70.455,236143,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{19A0E188-519D-400C-A306-C89A30176E16}01s.jpg
2824,180.34,93.182,236286,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{9AFFEFA3-9424-47E3-B404-5863C893ABA8}01s.jpg
2825,177.8,65.909,236490,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{779E069C-C45C-4674-918D-877BF5DBD8EF}01s.jpg
2826,177.8,94.545,236526,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{467632F0-65AC-4840-AD18-7B3A8AE3D741}01s.jpg
2827,175.26,74.545,236664,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{3B1AC264-8BBA-43D8-B6EC-176CECE27F73}01s.jpg
2828,162.56,77.273,236698,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{E9C769F1-8995-477A-B965-4F88B266AD1E}01s.jpg
2829,175.26,68.182,87051,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{0CEDF3ED-D5C1-4A84-A40D-59F9A01D08FD}01s.jpg
2830,160.02,86.364,237044,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{D730244F-3163-4760-8AC6-E539E86C5855}01s.jpg
2831,180.34,108.182,237574,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{F7ED5804-0B95-4EE9-B32A-899A408FE52D}01s.jpg
2832,162.56,85.455,164964,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{3FF22245-F3DD-44EE-B7DF-69A10E2C3708}01s.jpg
2833,182.88,68.182,237577,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{F46BD3B2-D43B-4F62-9B4B-544E623281CB}01s.jpg
2834,165.1,63.636,237676,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{A6DCC332-2597-4010-965A-AD6E16329DBC}01s.jpg
2835,187.96,69.091,237680,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{BAAF69BB-6E06-43BC-AEDC-0F4CD700D082}01s.jpg
2836,162.56,61.818,237893,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{459AC575-A1C0-4C6C-95C9-2ADB597A4AC6}01s.jpg
2837,177.8,70.455,237921,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{FFFF74E7-A78D-4FC7-B127-B2ED271A6AA0}01s.jpg
2838,190.5,100.0,238095,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{C8F934B0-64AF-414A-BDF6-9A574FB143F8}01s.jpg
2839,182.88,84.091,238265,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{77A9F768-C8A9-4692-A13E-D708512334E5}01s.jpg
