,height_cm,weight_kg,id,path_to_images
1847,193.04,127.273,337854,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{62E22C07-680E-4054-AB21-32C3DF48EE99}_group_3v.jpg
1848,162.56,57.727,681261,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{62EE4508-3EDB-4092-BB25-A904AB51068A}_group_3v.jpg
1849,172.72,104.545,201348,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{62F0B905-7180-45F6-8E5C-4D26FB6FF7B4}_group_3v.jpg
1850,180.34,88.182,130969,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{62F7F925-756F-46BD-9B44-51C29642B6FC}_group_3v.jpg
1851,175.26,104.545,126183,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{62FCD762-F7B9-4897-ABBE-E2BE6716F138}_group_3v.jpg
1852,167.64,75.0,527648,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{630A5E97-87E0-498D-88E3-88610390802A}_group_3v.jpg
1853,147.32,42.727,235181,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{633BA72E-83D1-44C8-BCA0-543A9B032D95}_group_3v.jpg
1854,127.0,20.0,341324,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{63401ABD-E78E-487F-BEF7-FC56B0C6028B}_group_3v.jpg
1855,200.66,115.909,658508,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{635F29DC-2961-4AB2-80D1-12266BDA57BA}_group_3v.jpg
1856,165.1,104.545,257035,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{6363B67D-9F6D-4F84-A828-A622CCB2EA38}_group_3v.jpg
1857,182.88,65.909,345416,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{637FF66A-F76E-4757-B63B-D5698AB7F40E}_group_3v.jpg
1858,157.48,58.182,196941,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{638F2F0C-97F6-4B7A-B406-BE0C46D4C4FD}_group_3v.jpg
1859,170.18,69.091,378384,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{639A3256-3A40-45FF-9645-E4A3506922E4}_group_3v.jpg
1860,152.4,43.182,328927,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{63A0C6FF-8565-4A26-8C9E-D67985F5A7EA}_group_3v.jpg
1861,152.4,52.273,480830,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{63A1C747-91E4-40DA-A950-B09607090647}_group_3v.jpg
1862,172.72,74.545,186517,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{63A8267C-AAC2-4434-9323-4A36117BC569}_group_3v.jpg
1863,182.88,110.909,149990,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{63AED628-D611-4DBE-AFC9-EC1F2289D038}_group_3v.jpg
1864,175.26,88.636,694315,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{63B82A30-4AD3-4DD1-A2BB-51C8AEFA2E92}_group_3v.jpg
1865,182.88,70.455,188553,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{63C1DA3C-1E10-482A-AFD5-B4183A6B40D9}_group_3v.jpg
1866,157.48,50.0,144672,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{63D92C2E-429F-47EB-BB8F-15EF8423C0BF}_group_3v.jpg
1867,170.18,68.182,178155,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{63F2AFC1-81F6-43E9-A72B-E01DB8C16055}_group_3v.jpg
1868,144.78,36.818,199879,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{63F620E0-D439-404A-A662-3A34B943B89F}_group_3v.jpg
1869,162.56,56.818,462845,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{63F856A3-2BC4-4908-8E2D-4BC6BC272C6A}_group_3v.jpg
1870,152.4,45.455,341304,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{640E25D7-CD2E-4412-8F52-D6A257E2F959}_group_3v.jpg
1871,167.64,88.636,487775,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{641E8D60-3522-43D1-9639-2A66D2477853}_group_3v.jpg
1872,167.64,76.364,705944,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{6421CC00-6877-45DE-8165-285849A79CBC}_group_3v.jpg
1873,172.72,88.636,543873,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{6422EBCC-F943-42D0-90C3-D8F09F01D395}_group_3v.jpg
1874,180.34,85.0,87960,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{6432C65A-9C5B-489F-AE16-1050F026E1C9}_group_3v.jpg
1875,185.42,70.455,578273,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{64507EC2-F23B-4F8E-B57C-EDD971DD1CCF}_group_3v.jpg
1876,182.88,79.091,227909,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{645EB114-9C2F-4E5C-ABD7-F79F7EBF2214}_group_3v.jpg
1877,154.94,61.364,154070,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{648348A4-EA1D-4E27-BF6E-D9DB1212B960}_group_3v.jpg
1878,187.96,90.909,224768,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{649C0066-5939-4061-99E1-9A4D31C109F4}_group_3v.jpg
1879,165.1,72.727,151327,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{64A96BAD-A6ED-4AD3-A1B4-DEDF01698C30}_group_3v.jpg
1880,162.5,59.0,19798,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{64B7D529-DB5C-4311-B2E3-5954B6237A0F}_group_3v.jpg
1881,165.1,56.818,374197,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{64D1D21D-BA89-4EAD-938A-BD25D1A450DC}_group_3v.jpg
1882,157.48,90.909,169426,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{64E5F71B-726A-4EE6-A223-29D5818CD4DA}_group_3v.jpg
1883,185.42,106.818,354316,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{64EBB762-C975-43B0-8285-BF7444545279}_group_3v.jpg
1884,175.26,74.545,235194,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{64F99B2B-EAC6-4F6C-BB16-1D78078A1049}_group_3v.jpg
1885,162.56,62.273,156774,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{64FBDBD6-66C0-45A9-9220-8DF8A71F3531}_group_3v.jpg
1886,167.64,68.182,112207,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{65139D7B-53CD-4C5D-800F-322EF2E879D4}_group_3v.jpg
1887,167.64,77.273,360241,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{6517A3F9-0E60-4EC8-8167-1F59EB2AA706}_group_3v.jpg
1888,170.18,73.182,476727,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{6530CA3E-6C62-42F9-9330-CB08A20DBD2A}_group_3v.jpg
1889,157.48,46.818,486914,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{65333077-73BB-450C-B161-4017573D155A}_group_3v.jpg
1890,175.26,104.545,32540,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{6534F499-949A-4414-AC24-9A1E3D8B8540}_group_3v.jpg
1891,172.72,77.273,711589,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{655C279F-AACE-4B4C-BD5B-3104283414BC}_group_3v.jpg
1892,160.02,70.455,148944,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{656215CF-0FF7-448B-9A89-7105C5F76FDA}_group_3v.jpg
1893,154.94,63.636,707960,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{656B4DE2-3756-4B46-91DA-EBEA1987BCCF}_group_3v.jpg
1894,185.42,70.455,694100,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{657854A9-0E70-40D1-8BEB-899AA76AC43D}_group_3v.jpg
1895,172.72,77.273,181432,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{657C8861-75C9-44D6-9747-2C6CB94BFC8D}_group_3v.jpg
1896,157.48,52.273,145055,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{6586C3BA-2ACA-4DB5-8B15-D329669A92EC}_group_3v.jpg
1897,187.9,104.0,19788,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{658EFB67-461F-4508-A76F-36DDBB334531}_group_3v.jpg
1898,167.64,53.636,557306,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{659099C0-7457-4200-9D2B-78665D4EDA05}_group_3v.jpg
1899,167.64,72.727,500263,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{65BAE2B2-594D-4F6D-AB8E-0D6B9F9C03BC}_group_3v.jpg
1900,175.26,93.182,86240,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{65D001A8-FE6B-4A29-9BE2-56747EB73E57}_group_3v.jpg
1901,185.42,81.818,697706,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{65F2FD7C-C3FF-4285-8749-043B06AED25E}_group_3v.jpg
1902,175.26,87.273,147378,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{65F91F2F-58C8-4D59-894E-DACAB046E45C}_group_3v.jpg
1903,170.18,68.182,159328,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{660A0800-C97C-465F-B84E-3C4EA36B3755}_group_3v.jpg
1904,157.48,54.545,299355,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{66219C97-A015-4DE5-82EB-6C3AF5DB7E74}_group_3v.jpg
1905,165.1,68.182,376777,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{66502938-E738-4C1A-AE0A-FF3A3E6F1D84}_group_3v.jpg
1906,167.64,58.182,233794,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{667D7387-4EBA-45F3-A5F1-753C1456C156}_group_3v.jpg
1907,165.1,45.455,491238,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{669089F7-C9FA-4BD0-BE00-4326DB981442}_group_3v.jpg
1908,167.64,63.636,289397,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{669409F0-2BC1-4BAA-8437-771939E006AA}_group_3v.jpg
1909,157.48,61.364,135657,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{669E69B2-1641-415E-8DA9-4BD880309195}_group_3v.jpg
1910,165.1,63.636,173932,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{66AAE036-5487-4CC5-8DDA-0797E79E3DFF}_group_3v.jpg
1911,172.72,75.0,174753,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{66ADE573-6C2A-4ECA-831C-B3290918FD72}_group_3v.jpg
1912,180.34,87.273,563839,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{66C23A60-ED8D-43E0-BD82-B39D75DB0FDB}_group_3v.jpg
1913,165.1,66.818,198495,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{66CFC3C1-A9DF-4755-A9F2-D0CD0F5DB902}_group_3v.jpg
1914,167.64,70.909,167560,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{66DC1F28-A5C3-480A-87F1-5C49223063D9}_group_3v.jpg
1915,180.34,103.636,162040,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{66E0E7C7-D636-4EB2-BA0D-253648CA49D3}_group_3v.jpg
1916,187.96,88.636,169413,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{66E2DBCE-9CF5-4D99-8BFC-4FDE92AA687D}_group_3v.jpg
1917,160.02,54.545,697520,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{6703EAEE-341B-4F97-B2E8-CC538A146FB7}_group_3v.jpg
1918,160.02,57.727,250661,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{6718AC5C-BDEE-44A4-A431-3C36C35DC7CF}_group_3v.jpg
1919,170.18,79.545,389065,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{671B2722-9D35-447B-9E7F-53E03AB509AA}_group_3v.jpg
1920,165.1,63.636,124751,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{671DEF59-83EF-4122-9282-FBCE982AAA23}_group_3v.jpg
1921,160.02,52.273,199898,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{67284B8A-3C67-452A-8599-4427223D00E6}_group_3v.jpg
1922,172.72,65.909,383270,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{67303CA6-C36B-488E-BB3E-D57F9FEA169B}_group_3v.jpg
1923,170.18,79.545,183494,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{67322964-44FA-41BA-9A6F-C989EC9E17C0}_group_3v.jpg
1924,165.1,50.0,66362,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{6735EBFA-D092-4CC9-8997-8E1B58594773}_group_3v.jpg
1925,157.48,59.091,155718,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{673A3035-5E46-42A8-9A99-2BDFF6AC3F72}_group_3v.jpg
1926,172.72,81.818,712474,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{673CA015-6121-40B4-B178-AEF9BBB1A4F0}_group_3v.jpg
1927,134.62,29.545,374682,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{674764DF-D7E9-4B04-8851-D59BEAC7327B}_group_3v.jpg
1928,165.1,59.091,179172,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{674797BF-B961-4796-8543-6C38697CEE4A}_group_3v.jpg
1929,162.56,55.455,192301,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{674B64ED-C3C3-48AD-A6F5-29A118F510F6}_group_3v.jpg
1930,177.8,77.273,319573,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{67587AF8-2174-4D3B-93E2-7E2759A3EFA8}_group_3v.jpg
1931,162.5,57.0,22770,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{675AB357-DD15-4EC0-A40A-C305EA463F31}_group_3v.jpg
1932,149.86,45.455,384841,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{675F4675-5862-46C2-801C-4E299B85DE3E}_group_3v.jpg
1933,157.48,70.0,252633,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{676A7CE0-57BD-4235-8CB9-B9774D54E572}_group_3v.jpg
1934,180.34,109.091,329923,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{677193F0-83D2-4C94-B815-D1652533A98E}_group_3v.jpg
1935,157.48,66.364,153175,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{6775753E-0F1C-4A46-84A9-CAA56DF39FF7}_group_3v.jpg
1936,172.72,85.0,120386,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{6776D916-4FC2-45C0-BD7C-06078B65A7B5}_group_3v.jpg
1937,175.26,95.455,213922,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{6777CC2E-CC86-4140-9AE1-31973CD8A5B0}_group_3v.jpg
1938,177.8,95.455,255670,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{679E218A-D1B0-4E27-A893-EF1679DDC2E8}_group_3v.jpg
1939,185.42,92.273,140999,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{67AE3126-5DCA-4C19-8A47-E3E382A02902}_group_3v.jpg
1940,160.02,51.364,178808,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{67B98C47-FE00-4DF9-A3A1-A5B4820DB32E}_group_3v.jpg
1941,162.56,72.727,170751,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{67D32CED-186E-4A3A-BF16-D1D76BA59F9D}_group_3v.jpg
1942,162.56,72.273,67120,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{67D5182F-7711-4BA4-8A50-EB410BF9A256}_group_3v.jpg
1943,180.34,106.818,334479,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{67DBA8CE-44EE-4956-85CA-C255BD0D7CE1}_group_3v.jpg
1944,167.64,65.909,280107,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{67F3718F-9C62-4CEB-8291-30EFF57DA87A}_group_3v.jpg
1945,187.96,70.455,429051,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{67F5E4C1-D197-4AC0-B2F7-3BD90C45F7E7}_group_3v.jpg
1946,167.64,59.091,188925,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{68049C18-DE5D-4F58-8A69-903CBFFB5103}_group_3v.jpg
1947,170.18,77.273,84333,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{680B9593-F253-4295-956A-F372111904FB}_group_3v.jpg
1948,160.02,50.0,133924,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{6824786E-A365-48B5-A73D-F0102908CB02}_group_3v.jpg
1949,180.34,78.182,164385,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{68288590-FED8-4806-AA6F-4B0BBDE5CD44}_group_3v.jpg
1950,162.56,64.091,710475,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{683B60E5-F8C5-49C7-9F74-ACEB28F3C234}_group_3v.jpg
1951,172.72,53.636,151929,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{6848BB99-D8F5-4E7A-836C-F951CB59E512}_group_3v.jpg
1952,177.8,88.636,161638,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{6866E346-7C25-43D9-895B-E74C7ECCDB25}_group_3v.jpg
1953,154.94,57.727,510500,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{68692222-8BA5-42C4-99E8-8A3AA165310B}_group_3v.jpg
1954,157.48,62.273,78694,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{68791EBC-BC13-4F88-A12B-9EF85AB39BD0}_group_3v.jpg
1955,187.96,113.636,395264,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{688AF968-AC38-4883-8191-9E525B05ED82}_group_3v.jpg
1956,162.56,81.818,278290,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{6896B784-22DB-4520-A70B-06221D706EB5}_group_3v.jpg
1957,152.4,47.727,128730,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{689AC9D2-20CD-49BB-9628-7544B76097A6}_group_3v.jpg
1958,162.56,63.636,185872,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{68A6C53D-873D-45E8-815E-0E0F43E1DA57}_group_3v.jpg
1959,147.32,35.909,105890,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{68A90AE8-83B1-425A-BFE2-91171129CBCA}_group_3v.jpg
1960,175.26,100.909,375717,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{68B94507-7C71-49B2-ACBD-D36CC9C9E197}_group_3v.jpg
1961,160.02,48.636,212932,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{68BB663B-2E5C-453A-BE3D-406A58F7354A}_group_3v.jpg
1962,160.02,64.091,296256,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{68CE9063-6C90-4C0D-82D9-8ACA0751EAFC}_group_3v.jpg
1963,190.5,85.0,155503,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{68D00666-9088-41FC-B946-A4243502043B}_group_3v.jpg
1964,152.4,55.455,161995,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{68D85FE5-3D64-4F35-983C-BB979428F746}_group_3v.jpg
1965,162.56,87.727,224548,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{68E14201-CDA9-4878-844C-EFCECE0F93C7}_group_3v.jpg
1966,175.26,63.636,203730,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{690714F3-8CE7-4447-9D4F-7B4EFFA270D7}_group_3v.jpg
1967,165.1,55.909,471752,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{690AE060-7968-49DF-8BE2-D8564F00CAB7}_group_3v.jpg
1968,180.34,65.909,602992,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{6912AF28-B7CE-4FA7-8CC0-1D33B26D85C8}_group_3v.jpg
1969,149.86,44.091,237681,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{691FFE5F-21C7-4B84-8777-0B872917DA10}_group_3v.jpg
1970,177.8,65.909,215959,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{6930794C-BBD8-478E-BBD6-34E9D2B794BC}_group_3v.jpg
1971,172.72,79.545,218827,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{693276B3-DAB9-4D98-887A-26FCA285644F}_group_3v.jpg
1972,165.1,53.636,160177,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{693438B9-693A-4D17-A99D-555798E6D6C9}_group_3v.jpg
1973,182.88,79.545,342054,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{695FEDD8-837F-4B47-9C57-9B0604A71C10}_group_3v.jpg
1974,154.94,55.455,171612,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{6967A4C4-59D6-4AF3-ABF1-63905E205F24}_group_3v.jpg
1975,187.96,82.727,79010,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{696F5CEC-10F5-4EF0-9AC2-EA1B1B975630}_group_3v.jpg
1976,172.72,83.636,179736,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{698E31DB-8E9D-4E3E-9169-DEE403D66E12}_group_3v.jpg
1977,167.64,68.182,175523,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{69914B0D-973B-4234-A370-FA585993E476}_group_3v.jpg
1978,170.0,75.0,402201,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{699EBEAE-3C19-4517-922D-B70EF1746A3D}_group_3v.jpg
1979,157.48,53.182,123918,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{69BD4060-1E3B-44FB-ADAF-A43913BCEF0B}_group_3v.jpg
1980,165.1,52.273,530262,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{69BE57CF-FCC4-491A-83F9-19E93DAFC9E1}_group_3v.jpg
1981,175.26,70.455,174985,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{69D568F7-9A44-4A28-AA56-94801EBA92D1}_group_3v.jpg
1982,144.78,48.182,341312,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{6A027EE4-FCDC-45A3-AE87-A23BBB2FE8C6}_group_3v.jpg
1983,175.26,65.909,207720,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{6A034A8B-BBA7-4021-969C-20EC0AA86F82}_group_3v.jpg
1984,185.42,65.0,83985,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{6A237C6F-AE3D-4E4D-9E40-0AE071D2C8B3}_group_3v.jpg
1985,180.34,88.636,459632,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{6A26C07E-15AC-4D58-961B-9182B668C548}_group_3v.jpg
1986,180.34,90.909,175789,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{6A27F44B-1A7D-4E22-BC3B-DA88093C21CC}_group_3v.jpg
1987,165.1,48.0,19697,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{6A46E2B1-2919-4801-B206-DFE9E1A66771}_group_3v.jpg
1988,149.86,37.273,114060,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{6A56A996-82BE-48BC-8E13-3C701575D8BC}_group_3v.jpg
1989,170.18,80.909,146785,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{6A5CC545-FE57-477D-9DCC-A77A38FC8717}_group_3v.jpg
1990,187.96,96.364,159280,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{6A5EC8D1-90DE-4D8A-AA0C-D3A0816D1A13}_group_3v.jpg
